city,city_ibge_code,date,estimated_population_2019,is_repeated,is_last,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,place_type,state,new_confirmed,new_deaths
Goiânia,5208707,2020-03-16,1516113,False,False,5,0.32979,2020-03-16,,0,city,GO,2,0
Rio Verde,5218805,2020-03-16,235647,False,False,2,0.84873,2020-03-16,,0,city,GO,1,0
Belo Horizonte,3106200,2020-03-16,2512070,False,False,1,0.03981,2020-03-16,,0,city,MG,1,0
Divinópolis,3122306,2020-03-16,238230,False,False,1,0.41976,2020-03-16,,0,city,MG,0,0
Ipatinga,3131307,2020-03-16,263410,False,False,1,0.37964,2020-03-16,,0,city,MG,0,0
Juiz de Fora,3136702,2020-03-16,568873,False,False,2,0.35157,2020-03-16,,0,city,MG,1,0
Patrocínio,3148103,2020-03-16,90757,False,False,1,1.10184,2020-03-16,,0,city,MG,0,0
Campo Grande,5002704,2020-03-16,895982,False,False,4,0.44644,2020-03-16,,0,city,MS,2,0
Importados/Indefinidos,,2020-03-16,,True,False,1,,2020-03-15,,0,city,PE,0,0
Recife,2611606,2020-03-16,1645727,True,False,7,0.42534,2020-03-15,,0,city,PE,0,0
Cianorte,4105508,2020-03-16,82620,False,False,1,1.21036,2020-03-16,,0,city,PR,0,0
Curitiba,4106902,2020-03-16,1933105,False,False,5,0.25865,2020-03-16,,0,city,PR,0,0
Barra Mansa,3300407,2020-03-16,184412,False,False,1,0.54226,2020-03-16,,0,city,RJ,0,0
Niterói,3303302,2020-03-16,513584,False,False,1,0.19471,2020-03-16,,0,city,RJ,0,0
Rio de Janeiro,3304557,2020-03-16,6718903,False,False,23,0.34232,2020-03-16,,0,city,RJ,1,0
Natal,2408102,2020-03-16,884122,False,False,1,0.11311,2020-03-16,,0,city,RN,0,0
Campo Bom,4303905,2020-03-16,66712,False,False,1,1.49898,2020-03-16,,0,city,RS,0,0
Caxias do Sul,4305108,2020-03-16,510906,False,False,1,0.19573,2020-03-16,,0,city,RS,0,0
Porto Alegre,4314902,2020-03-16,1483771,False,False,6,0.40438,2020-03-16,,0,city,RS,4,0
Braço do Norte,4202800,2020-03-16,33450,False,False,1,2.98954,2020-03-16,,0,city,SC,0,0
Florianópolis,4205407,2020-03-16,500973,False,False,3,0.59883,2020-03-16,,0,city,SC,1,0
Joinville,4209102,2020-03-16,590466,False,False,1,0.16936,2020-03-16,,0,city,SC,0,0
Rancho Queimado,4214300,2020-03-16,2878,False,False,2,69.4927,2020-03-16,,0,city,SC,0,0
Aracaju,2800308,2020-03-16,657013,False,False,5,0.76102,2020-03-16,,0,city,SE,4,0
Carapicuíba,3510609,2020-03-16,400927,False,False,1,0.24942,2020-03-16,,0,city,SP,0,0
Ferraz de Vasconcelos,3515707,2020-03-16,194276,False,False,1,0.51473,2020-03-16,,0,city,SP,0,0
Mauá,3529401,2020-03-16,472912,False,False,1,0.21146,2020-03-16,,0,city,SP,1,0
Santana de Parnaíba,3547304,2020-03-16,139447,False,False,1,0.71712,2020-03-16,,0,city,SP,0,0
Santo André,3547809,2020-03-16,718773,False,False,1,0.13913,2020-03-16,,0,city,SP,1,0
São Bernardo do Campo,3548708,2020-03-16,838936,False,False,1,0.1192,2020-03-16,,0,city,SP,1,0
São Caetano do Sul,3548807,2020-03-16,161127,False,False,1,0.62063,2020-03-16,,0,city,SP,1,0
São Paulo,3550308,2020-03-16,12252023,False,False,145,1.18348,2020-03-16,,0,city,SP,83,0
,27,2020-03-16,3337357,False,False,1,0.02996,2020-03-16,,0,state,AL,0,0
,13,2020-03-16,4144597,True,False,2,0.04826,2020-03-13,,0,state,AM,0,0
,29,2020-03-16,14873064,False,False,10,0.06724,2020-03-16,,0,state,BA,1,0
,23,2020-03-16,9132078,False,False,9,0.09855,2020-03-16,,0,state,CE,9,0
,53,2020-03-16,3015268,False,False,19,0.63013,2020-03-16,,0,state,DF,5,0
,32,2020-03-16,4018650,False,False,8,0.19907,2020-03-16,,0,state,ES,4,0
,52,2020-03-16,7018354,False,False,9,0.12824,2020-03-16,,0,state,GO,5,0
,31,2020-03-16,21168791,False,False,6,0.02834,2020-03-16,,0,state,MG,2,0
,50,2020-03-16,2778986,False,False,4,0.14394,2020-03-16,,0,state,MS,2,0
,26,2020-03-16,9557071,False,False,8,0.08371,2020-03-16,,0,state,PE,0,0
,41,2020-03-16,11433957,False,False,6,0.05248,2020-03-16,,0,state,PR,0,0
,33,2020-03-16,17264943,False,False,25,0.1448,2020-03-16,,0,state,RJ,1,0
,24,2020-03-16,3506853,False,False,1,0.02852,2020-03-16,,0,state,RN,0,0
,43,2020-03-16,11377239,False,False,8,0.07032,2020-03-16,,0,state,RS,4,0
,42,2020-03-16,7164788,False,False,7,0.0977,2020-03-16,,0,state,SC,1,0
,28,2020-03-16,2298696,False,False,5,0.21751,2020-03-16,,0,state,SE,4,0
,35,2020-03-16,45919049,False,False,152,0.33102,2020-03-16,,0,state,SP,87,0
Rio Branco,1200401,2020-03-17,407319,False,False,3,0.73652,2020-03-17,,0,city,AC,3,0
Maceió,2704302,2020-03-17,1018948,False,False,1,0.09814,2020-03-17,,0,city,AL,0,0
Manaus,1302603,2020-03-17,2182763,True,False,2,0.09163,2020-03-13,,0,city,AM,0,0
Feira de Santana,2910800,2020-03-17,614872,False,False,5,0.81318,2020-03-17,,0,city,BA,0,0
Porto Seguro,2925303,2020-03-17,148686,False,False,3,2.01767,2020-03-17,,0,city,BA,2,0
Prado,2925501,2020-03-17,28174,False,False,1,3.54937,2020-03-17,,0,city,BA,1,0
Salvador,2927408,2020-03-17,2872347,False,False,5,0.17407,2020-03-17,,0,city,BA,1,0
Aquiraz,2301000,2020-03-17,80271,False,False,1,1.24578,2020-03-17,,0,city,CE,0,0
Fortaleza,2304400,2020-03-17,2669342,False,False,9,0.33716,2020-03-17,,0,city,CE,1,0
Brasília,5300108,2020-03-17,3015268,True,False,19,0.63013,2020-03-16,,0,city,DF,0,0
Anápolis,5201108,2020-03-17,386923,False,False,2,0.5169,2020-03-17,,0,city,GO,0,0
Goiânia,5208707,2020-03-17,1516113,False,False,5,0.32979,2020-03-17,,0,city,GO,0,0
Rio Verde,5218805,2020-03-17,235647,False,False,3,1.27309,2020-03-17,,0,city,GO,1,0
Belo Horizonte,3106200,2020-03-17,2512070,False,False,5,0.19904,2020-03-17,,0,city,MG,4,0
Coronel Fabriciano,3119401,2020-03-17,109855,False,False,1,0.91029,2020-03-17,,0,city,MG,1,0
Divinópolis,3122306,2020-03-17,238230,False,False,1,0.41976,2020-03-17,,0,city,MG,0,0
Ipatinga,3131307,2020-03-17,263410,False,False,1,0.37964,2020-03-17,,0,city,MG,0,0
Juiz de Fora,3136702,2020-03-17,568873,False,False,2,0.35157,2020-03-17,,0,city,MG,0,0
Nova Lima,3144805,2020-03-17,94889,False,False,1,1.05386,2020-03-17,,0,city,MG,1,0
Patrocínio,3148103,2020-03-17,90757,False,False,1,1.10184,2020-03-17,,0,city,MG,0,0
Sete Lagoas,3167202,2020-03-17,239639,False,False,1,0.41729,2020-03-17,,0,city,MG,1,0
Uberlândia,3170206,2020-03-17,691305,False,False,1,0.14465,2020-03-17,,0,city,MG,1,0
Campo Grande,5002704,2020-03-17,895982,False,False,6,0.66966,2020-03-17,,0,city,MS,2,0
Belo Jardim,2601706,2020-03-17,76439,False,False,1,1.30823,2020-03-17,,0,city,PE,1,0
Importados/Indefinidos,,2020-03-17,,False,False,2,,2020-03-17,,0,city,PE,1,0
Jaboatão dos Guararapes,2607901,2020-03-17,702298,False,False,2,0.28478,2020-03-17,,0,city,PE,2,0
Recife,2611606,2020-03-17,1645727,False,False,13,0.78992,2020-03-17,,0,city,PE,6,0
Campo Largo,4104204,2020-03-17,132002,False,False,1,0.75756,2020-03-17,,0,city,PR,1,0
Cianorte,4105508,2020-03-17,82620,False,False,2,2.42072,2020-03-17,,0,city,PR,1,0
Curitiba,4106902,2020-03-17,1933105,False,False,7,0.36211,2020-03-17,,0,city,PR,2,0
Londrina,4113700,2020-03-17,569733,False,False,1,0.17552,2020-03-17,,0,city,PR,1,0
Pinhais,4119152,2020-03-17,132157,False,False,1,0.75668,2020-03-17,,0,city,PR,1,0
Barra Mansa,3300407,2020-03-17,184412,True,False,1,0.54226,2020-03-16,,0,city,RJ,0,0
Niterói,3303302,2020-03-17,513584,True,False,1,0.19471,2020-03-16,,0,city,RJ,0,0
Rio de Janeiro,3304557,2020-03-17,6718903,True,False,23,0.34232,2020-03-16,,0,city,RJ,0,0
Natal,2408102,2020-03-17,884122,True,False,1,0.11311,2020-03-16,,0,city,RN,0,0
Campo Bom,4303905,2020-03-17,66712,True,False,1,1.49898,2020-03-16,,0,city,RS,0,0
Caxias do Sul,4305108,2020-03-17,510906,True,False,1,0.19573,2020-03-16,,0,city,RS,0,0
Porto Alegre,4314902,2020-03-17,1483771,True,False,6,0.40438,2020-03-16,,0,city,RS,0,0
Braço do Norte,4202800,2020-03-17,33450,False,False,1,2.98954,2020-03-17,,0,city,SC,0,0
Florianópolis,4205407,2020-03-17,500973,False,False,3,0.59883,2020-03-17,,0,city,SC,0,0
Joinville,4209102,2020-03-17,590466,False,False,1,0.16936,2020-03-17,,0,city,SC,0,0
Rancho Queimado,4214300,2020-03-17,2878,False,False,2,69.4927,2020-03-17,,0,city,SC,0,0
Aracaju,2800308,2020-03-17,657013,True,False,5,0.76102,2020-03-16,,0,city,SE,0,0
Carapicuíba,3510609,2020-03-17,400927,False,False,1,0.24942,2020-03-17,,0,city,SP,0,0
Ferraz de Vasconcelos,3515707,2020-03-17,194276,False,False,1,0.51473,2020-03-17,,0,city,SP,0,0
Guarulhos,3518800,2020-03-17,1379182,False,False,1,0.07251,2020-03-17,,0,city,SP,1,0
Mauá,3529401,2020-03-17,472912,False,False,1,0.21146,2020-03-17,,0,city,SP,0,0
Santana de Parnaíba,3547304,2020-03-17,139447,False,False,1,0.71712,2020-03-17,,0,city,SP,0,0
Santo André,3547809,2020-03-17,718773,False,False,1,0.13913,2020-03-17,,0,city,SP,0,0
São Bernardo do Campo,3548708,2020-03-17,838936,False,False,1,0.1192,2020-03-17,,0,city,SP,0,0
São Caetano do Sul,3548807,2020-03-17,161127,False,False,1,0.62063,2020-03-17,,0,city,SP,0,0
São Paulo,3550308,2020-03-17,12252023,False,False,156,1.27326,2020-03-17,0.0064,1,city,SP,11,1
,12,2020-03-17,881935,False,False,3,0.34016,2020-03-17,,0,state,AC,3,0
,27,2020-03-17,3337357,False,False,1,0.02996,2020-03-17,,0,state,AL,0,0
,13,2020-03-17,4144597,True,False,2,0.04826,2020-03-13,,0,state,AM,0,0
,29,2020-03-17,14873064,False,False,14,0.09413,2020-03-17,,0,state,BA,4,0
,23,2020-03-17,9132078,False,False,10,0.1095,2020-03-17,,0,state,CE,1,0
,53,2020-03-17,3015268,True,False,19,0.63013,2020-03-16,,0,state,DF,0,0
,32,2020-03-17,4018650,False,False,8,0.19907,2020-03-17,,0,state,ES,0,0
,52,2020-03-17,7018354,False,False,10,0.14248,2020-03-17,,0,state,GO,1,0
,31,2020-03-17,21168791,False,False,14,0.06614,2020-03-17,,0,state,MG,8,0
,50,2020-03-17,2778986,False,False,6,0.21591,2020-03-17,,0,state,MS,2,0
,26,2020-03-17,9557071,False,False,18,0.18834,2020-03-17,,0,state,PE,10,0
,41,2020-03-17,11433957,False,False,12,0.10495,2020-03-17,,0,state,PR,6,0
,33,2020-03-17,17264943,True,False,25,0.1448,2020-03-16,,0,state,RJ,0,0
,24,2020-03-17,3506853,True,False,1,0.02852,2020-03-16,,0,state,RN,0,0
,43,2020-03-17,11377239,True,False,8,0.07032,2020-03-16,,0,state,RS,0,0
,42,2020-03-17,7164788,False,False,7,0.0977,2020-03-17,,0,state,SC,0,0
,28,2020-03-17,2298696,True,False,5,0.21751,2020-03-16,,0,state,SE,0,0
,35,2020-03-17,45919049,False,False,164,0.35715,2020-03-17,0.0061,1,state,SP,12,1
Rio Branco,1200401,2020-03-18,407319,False,False,3,0.73652,2020-03-18,,0,city,AC,0,0
Maceió,2704302,2020-03-18,1018948,False,False,1,0.09814,2020-03-18,,0,city,AL,0,0
Manaus,1302603,2020-03-18,2182763,False,False,2,0.09163,2020-03-18,,0,city,AM,0,0
Feira de Santana,2910800,2020-03-18,614872,False,False,5,0.81318,2020-03-18,,0,city,BA,0,0
Porto Seguro,2925303,2020-03-18,148686,False,False,4,2.69023,2020-03-18,,0,city,BA,1,0
Prado,2925501,2020-03-18,28174,False,False,1,3.54937,2020-03-18,,0,city,BA,0,0
Salvador,2927408,2020-03-18,2872347,False,False,17,0.59185,2020-03-18,,0,city,BA,12,0
Aquiraz,2301000,2020-03-18,80271,False,False,1,1.24578,2020-03-18,,0,city,CE,0,0
Fortaleza,2304400,2020-03-18,2669342,False,False,17,0.63686,2020-03-18,,0,city,CE,8,0
Sobral,2312908,2020-03-18,208935,False,False,1,0.47862,2020-03-18,,0,city,CE,1,0
Brasília,5300108,2020-03-18,3015268,False,False,34,1.12759,2020-03-18,,0,city,DF,15,0
Anápolis,5201108,2020-03-18,386923,False,False,2,0.5169,2020-03-18,,0,city,GO,0,0
Aparecida de Goiânia,5201405,2020-03-18,578179,False,False,1,0.17296,2020-03-18,,0,city,GO,1,0
Goiânia,5208707,2020-03-18,1516113,False,False,5,0.32979,2020-03-18,,0,city,GO,0,0
Jataí,5211909,2020-03-18,100882,False,False,1,0.99126,2020-03-18,,0,city,GO,1,0
Rio Verde,5218805,2020-03-18,235647,False,False,3,1.27309,2020-03-18,,0,city,GO,0,0
Belo Horizonte,3106200,2020-03-18,2512070,False,False,10,0.39808,2020-03-18,,0,city,MG,5,0
Coronel Fabriciano,3119401,2020-03-18,109855,False,False,1,0.91029,2020-03-18,,0,city,MG,0,0
Divinópolis,3122306,2020-03-18,238230,False,False,1,0.41976,2020-03-18,,0,city,MG,0,0
Ipatinga,3131307,2020-03-18,263410,False,False,1,0.37964,2020-03-18,,0,city,MG,0,0
Juiz de Fora,3136702,2020-03-18,568873,False,False,2,0.35157,2020-03-18,,0,city,MG,0,0
Nova Lima,3144805,2020-03-18,94889,False,False,1,1.05386,2020-03-18,,0,city,MG,0,0
Patrocínio,3148103,2020-03-18,90757,False,False,1,1.10184,2020-03-18,,0,city,MG,0,0
Sete Lagoas,3167202,2020-03-18,239639,False,False,1,0.41729,2020-03-18,,0,city,MG,0,0
Uberlândia,3170206,2020-03-18,691305,False,False,1,0.14465,2020-03-18,,0,city,MG,0,0
Campo Grande,5002704,2020-03-18,895982,False,False,7,0.78127,2020-03-18,,0,city,MS,1,0
Belém,1501402,2020-03-18,1492745,False,False,1,0.06699,2020-03-18,,0,city,PA,1,0
João Pessoa,2507507,2020-03-18,809015,False,False,1,0.12361,2020-03-18,,0,city,PB,1,0
Belo Jardim,2601706,2020-03-18,76439,False,False,1,1.30823,2020-03-18,,0,city,PE,0,0
Importados/Indefinidos,,2020-03-18,,False,False,3,,2020-03-18,,0,city,PE,1,0
Jaboatão dos Guararapes,2607901,2020-03-18,702298,False,False,1,0.14239,2020-03-18,,0,city,PE,-1,0
Recife,2611606,2020-03-18,1645727,False,False,14,0.85069,2020-03-18,,0,city,PE,1,0
Campo Largo,4104204,2020-03-18,132002,False,False,1,0.75756,2020-03-18,,0,city,PR,0,0
Cianorte,4105508,2020-03-18,82620,False,False,2,2.42072,2020-03-18,,0,city,PR,0,0
Curitiba,4106902,2020-03-18,1933105,False,False,8,0.41384,2020-03-18,,0,city,PR,1,0
Foz do Iguaçu,4108304,2020-03-18,258532,False,False,1,0.3868,2020-03-18,,0,city,PR,1,0
Londrina,4113700,2020-03-18,569733,False,False,1,0.17552,2020-03-18,,0,city,PR,0,0
Maringá,4115200,2020-03-18,423666,False,False,1,0.23603,2020-03-18,,0,city,PR,1,0
Pinhais,4119152,2020-03-18,132157,True,False,1,0.75668,2020-03-17,,0,city,PR,0,0
Barra Mansa,3300407,2020-03-18,184412,False,False,1,0.54226,2020-03-18,,0,city,RJ,0,0
Guapimirim,3301850,2020-03-18,60517,False,False,1,1.65243,2020-03-18,,0,city,RJ,1,0
Niterói,3303302,2020-03-18,513584,False,False,6,1.16826,2020-03-18,,0,city,RJ,5,0
Rio de Janeiro,3304557,2020-03-18,6718903,False,False,55,0.81859,2020-03-18,,0,city,RJ,32,0
Natal,2408102,2020-03-18,884122,False,False,1,0.11311,2020-03-18,,0,city,RN,0,0
Campo Bom,4303905,2020-03-18,66712,False,False,1,1.49898,2020-03-18,,0,city,RS,0,0
Caxias do Sul,4305108,2020-03-18,510906,False,False,2,0.39146,2020-03-18,,0,city,RS,1,0
Porto Alegre,4314902,2020-03-18,1483771,False,False,15,1.01094,2020-03-18,,0,city,RS,9,0
Sapiranga,4319901,2020-03-18,81734,False,False,1,1.22348,2020-03-18,,0,city,RS,1,0
Balneário Camboriú,4202008,2020-03-18,142295,False,False,2,1.40553,2020-03-18,,0,city,SC,2,0
Braço do Norte,4202800,2020-03-18,33450,False,False,2,5.97907,2020-03-18,,0,city,SC,1,0
Florianópolis,4205407,2020-03-18,500973,False,False,5,0.99806,2020-03-18,,0,city,SC,2,0
Joinville,4209102,2020-03-18,590466,False,False,1,0.16936,2020-03-18,,0,city,SC,0,0
Rancho Queimado,4214300,2020-03-18,2878,False,False,2,69.4927,2020-03-18,,0,city,SC,0,0
Tubarão,4218707,2020-03-18,105686,False,False,2,1.8924,2020-03-18,,0,city,SC,2,0
Aracaju,2800308,2020-03-18,657013,False,False,5,0.76102,2020-03-18,,0,city,SE,0,0
Propriá,2805703,2020-03-18,29626,False,False,1,3.37541,2020-03-18,,0,city,SE,1,0
Barueri,3505708,2020-03-18,274182,False,False,1,0.36472,2020-03-18,,0,city,SP,1,0
Campinas,3509502,2020-03-18,1204073,False,False,1,0.08305,2020-03-18,,0,city,SP,1,0
Carapicuíba,3510609,2020-03-18,400927,True,False,1,0.24942,2020-03-17,,0,city,SP,0,0
Cotia,3513009,2020-03-18,249210,False,False,1,0.40127,2020-03-18,,0,city,SP,1,0
Ferraz de Vasconcelos,3515707,2020-03-18,194276,False,False,1,0.51473,2020-03-18,,0,city,SP,0,0
Guarulhos,3518800,2020-03-18,1379182,False,False,1,0.07251,2020-03-18,,0,city,SP,0,0
Jaguariúna,3524709,2020-03-18,57488,False,False,1,1.73949,2020-03-18,,0,city,SP,1,0
Mauá,3529401,2020-03-18,472912,False,False,1,0.21146,2020-03-18,,0,city,SP,0,0
Osasco,3534401,2020-03-18,698418,False,False,1,0.14318,2020-03-18,,0,city,SP,1,0
Santana de Parnaíba,3547304,2020-03-18,139447,False,False,1,0.71712,2020-03-18,,0,city,SP,0,0
Santo André,3547809,2020-03-18,718773,False,False,6,0.83476,2020-03-18,,0,city,SP,5,0
São Bernardo do Campo,3548708,2020-03-18,838936,False,False,3,0.3576,2020-03-18,,0,city,SP,2,0
São Caetano do Sul,3548807,2020-03-18,161127,False,False,6,3.72377,2020-03-18,,0,city,SP,5,0
São José do Rio Preto,3549805,2020-03-18,460671,False,False,1,0.21707,2020-03-18,,0,city,SP,1,0
São José dos Campos,3549904,2020-03-18,721944,False,False,1,0.13851,2020-03-18,,0,city,SP,1,0
São Paulo,3550308,2020-03-18,12252023,False,False,214,1.74665,2020-03-18,0.014,3,city,SP,58,2
Palmas,1721000,2020-03-18,299127,False,False,1,0.33431,2020-03-18,,0,city,TO,1,0
,12,2020-03-18,881935,False,False,3,0.34016,2020-03-18,,0,state,AC,0,0
,27,2020-03-18,3337357,False,False,1,0.02996,2020-03-18,,0,state,AL,0,0
,13,2020-03-18,4144597,False,False,2,0.04826,2020-03-18,,0,state,AM,0,0
,29,2020-03-18,14873064,False,False,27,0.18154,2020-03-18,,0,state,BA,13,0
,23,2020-03-18,9132078,False,False,19,0.20806,2020-03-18,,0,state,CE,9,0
,53,2020-03-18,3015268,False,False,34,1.12759,2020-03-18,,0,state,DF,15,0
,32,2020-03-18,4018650,False,False,11,0.27372,2020-03-18,,0,state,ES,3,0
,52,2020-03-18,7018354,False,False,12,0.17098,2020-03-18,,0,state,GO,2,0
,31,2020-03-18,21168791,False,False,19,0.08975,2020-03-18,,0,state,MG,5,0
,50,2020-03-18,2778986,False,False,7,0.25189,2020-03-18,,0,state,MS,1,0
,15,2020-03-18,8602865,False,False,1,0.01162,2020-03-18,,0,state,PA,1,0
,25,2020-03-18,4018127,False,False,1,0.02489,2020-03-18,,0,state,PB,1,0
,26,2020-03-18,9557071,False,False,19,0.19881,2020-03-18,,0,state,PE,1,0
,41,2020-03-18,11433957,False,False,14,0.12244,2020-03-18,,0,state,PR,2,0
,33,2020-03-18,17264943,False,False,63,0.3649,2020-03-18,,0,state,RJ,38,0
,24,2020-03-18,3506853,False,False,1,0.02852,2020-03-18,,0,state,RN,0,0
,43,2020-03-18,11377239,False,False,19,0.167,2020-03-18,,0,state,RS,11,0
,42,2020-03-18,7164788,False,False,14,0.1954,2020-03-18,,0,state,SC,7,0
,28,2020-03-18,2298696,False,False,6,0.26102,2020-03-18,,0,state,SE,1,0
,35,2020-03-18,45919049,False,False,240,0.52266,2020-03-18,0.0125,3,state,SP,76,2
,17,2020-03-18,1572866,False,False,1,0.06358,2020-03-18,,0,state,TO,1,0
Rio Branco,1200401,2020-03-19,407319,False,False,4,0.98203,2020-03-19,,0,city,AC,1,0
Maceió,2704302,2020-03-19,1018948,False,False,4,0.39256,2020-03-19,,0,city,AL,3,0
Manaus,1302603,2020-03-19,2182763,False,False,3,0.13744,2020-03-19,,0,city,AM,1,0
Feira de Santana,2910800,2020-03-19,614872,False,False,5,0.81318,2020-03-19,,0,city,BA,0,0
Itabuna,2914802,2020-03-19,213223,False,False,1,0.46899,2020-03-19,,0,city,BA,1,0
Lauro de Freitas,2919207,2020-03-19,198440,False,False,2,1.00786,2020-03-19,,0,city,BA,2,0
Porto Seguro,2925303,2020-03-19,148686,False,False,4,2.69023,2020-03-19,,0,city,BA,0,0
Prado,2925501,2020-03-19,28174,False,False,1,3.54937,2020-03-19,,0,city,BA,0,0
Salvador,2927408,2020-03-19,2872347,False,False,18,0.62667,2020-03-19,,0,city,BA,1,0
Aquiraz,2301000,2020-03-19,80271,True,False,1,1.24578,2020-03-18,,0,city,CE,0,0
Fortaleza,2304400,2020-03-19,2669342,True,False,17,0.63686,2020-03-18,,0,city,CE,0,0
Importados/Indefinidos,,2020-03-19,,False,False,1,,2020-03-19,,0,city,CE,1,0
Sobral,2312908,2020-03-19,208935,True,False,1,0.47862,2020-03-18,,0,city,CE,0,0
Brasília,5300108,2020-03-19,3015268,False,False,42,1.39291,2020-03-19,,0,city,DF,8,0
Linhares,3203205,2020-03-19,173555,False,False,1,0.57619,2020-03-19,,0,city,ES,1,0
Vila Velha,3205200,2020-03-19,493838,False,False,7,1.41747,2020-03-19,,0,city,ES,7,0
Vitória,3205309,2020-03-19,362097,False,False,5,1.38085,2020-03-19,,0,city,ES,5,0
Anápolis,5201108,2020-03-19,386923,False,False,2,0.5169,2020-03-19,,0,city,GO,0,0
Aparecida de Goiânia,5201405,2020-03-19,578179,False,False,1,0.17296,2020-03-19,,0,city,GO,0,0
Goiânia,5208707,2020-03-19,1516113,False,False,7,0.46171,2020-03-19,,0,city,GO,2,0
Importados/Indefinidos,,2020-03-19,,False,False,1,,2020-03-19,,0,city,GO,1,0
Jataí,5211909,2020-03-19,100882,False,False,1,0.99126,2020-03-19,,0,city,GO,0,0
Rio Verde,5218805,2020-03-19,235647,False,False,3,1.27309,2020-03-19,,0,city,GO,0,0
Belo Horizonte,3106200,2020-03-19,2512070,False,False,18,0.71654,2020-03-19,,0,city,MG,8,0
Coronel Fabriciano,3119401,2020-03-19,109855,False,False,1,0.91029,2020-03-19,,0,city,MG,0,0
Divinópolis,3122306,2020-03-19,238230,False,False,1,0.41976,2020-03-19,,0,city,MG,0,0
Ipatinga,3131307,2020-03-19,263410,False,False,1,0.37964,2020-03-19,,0,city,MG,0,0
Juiz de Fora,3136702,2020-03-19,568873,False,False,2,0.35157,2020-03-19,,0,city,MG,0,0
Nova Lima,3144805,2020-03-19,94889,False,False,2,2.10773,2020-03-19,,0,city,MG,1,0
Patrocínio,3148103,2020-03-19,90757,False,False,1,1.10184,2020-03-19,,0,city,MG,0,0
Sete Lagoas,3167202,2020-03-19,239639,False,False,1,0.41729,2020-03-19,,0,city,MG,0,0
Uberlândia,3170206,2020-03-19,691305,False,False,2,0.28931,2020-03-19,,0,city,MG,1,0
Campo Grande,5002704,2020-03-19,895982,False,False,8,0.89288,2020-03-19,,0,city,MS,1,0
Sidrolândia,5007901,2020-03-19,57665,False,False,1,1.73415,2020-03-19,,0,city,MS,1,0
Belém,1501402,2020-03-19,1492745,False,False,1,0.06699,2020-03-19,,0,city,PA,0,0
João Pessoa,2507507,2020-03-19,809015,False,False,1,0.12361,2020-03-19,,0,city,PB,0,0
Belo Jardim,2601706,2020-03-19,76439,True,False,1,1.30823,2020-03-18,,0,city,PE,0,0
Importados/Indefinidos,,2020-03-19,,True,False,3,,2020-03-18,,0,city,PE,0,0
Jaboatão dos Guararapes,2607901,2020-03-19,702298,True,False,1,0.14239,2020-03-18,,0,city,PE,0,0
Recife,2611606,2020-03-19,1645727,True,False,14,0.85069,2020-03-18,,0,city,PE,0,0
Teresina,2211001,2020-03-19,864845,False,False,3,0.34688,2020-03-19,,0,city,PI,3,0
Campo Largo,4104204,2020-03-19,132002,False,False,1,0.75756,2020-03-19,,0,city,PR,0,0
Cianorte,4105508,2020-03-19,82620,False,False,2,2.42072,2020-03-19,,0,city,PR,0,0
Curitiba,4106902,2020-03-19,1933105,False,False,17,0.87941,2020-03-19,,0,city,PR,9,0
Foz do Iguaçu,4108304,2020-03-19,258532,False,False,1,0.3868,2020-03-19,,0,city,PR,0,0
Londrina,4113700,2020-03-19,569733,False,False,1,0.17552,2020-03-19,,0,city,PR,0,0
Maringá,4115200,2020-03-19,423666,False,False,1,0.23603,2020-03-19,,0,city,PR,0,0
Pinhais,4119152,2020-03-19,132157,True,False,1,0.75668,2020-03-17,,0,city,PR,0,0
Barra Mansa,3300407,2020-03-19,184412,False,False,1,0.54226,2020-03-19,,0,city,RJ,0,0
Guapimirim,3301850,2020-03-19,60517,False,False,1,1.65243,2020-03-19,,0,city,RJ,0,0
